run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedRam:vector,source,allocatedRam,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedRam:vector,title,Memoria RAM reservada,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedRam:vector,unit,GB,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg1.resourceManager,allocatedDisk:vector,,,"1.287014661961 1.429042916261 1.429042916261","250 250 250"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedDisk:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedDisk:vector,source,allocatedDisk,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedDisk:vector,title,Almacenamiento reservado,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg1.resourceManager,allocatedDisk:vector,unit,GB,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg2.resourceManager,allocatedVms:vector,,,"1.300844596117 4.136516348198 4.391474853486","1 1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedVms:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedVms:vector,source,allocatedVms,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedVms:vector,title,VMs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg2.resourceManager,allocatedCores:vector,,,"1.300844596117 4.136516348198 4.391474853486","1 1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedCores:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedCores:vector,source,allocatedCores,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedCores:vector,title,CPUs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg2.resourceManager,allocatedRam:vector,,,"1.300844596117 4.136516348198 4.391474853486","2 2 2"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedRam:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedRam:vector,source,allocatedRam,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedRam:vector,title,Memoria RAM reservada,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedRam:vector,unit,GB,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg2.resourceManager,allocatedDisk:vector,,,"1.300844596117 4.136516348198 4.391474853486","250 250 250"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedDisk:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedDisk:vector,source,allocatedDisk,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedDisk:vector,title,Almacenamiento reservado,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg2.resourceManager,allocatedDisk:vector,unit,GB,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg3.resourceManager,allocatedVms:vector,,,"1.300844674517 1.429043180261","1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedVms:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedVms:vector,source,allocatedVms,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedVms:vector,title,VMs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg3.resourceManager,allocatedCores:vector,,,"1.300844674517 1.429043180261","1 1"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedCores:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedCores:vector,source,allocatedCores,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedCores:vector,title,CPUs reservadas,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg3.resourceManager,allocatedRam:vector,,,"1.300844674517 1.429043180261","2 2"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedRam:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedRam:vector,source,allocatedRam,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedRam:vector,title,Memoria RAM reservada,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedRam:vector,unit,GB,,
targetFog-0-20250504-18:17:18-72178,vector,MediumNet.fg3.resourceManager,allocatedDisk:vector,,,"1.300844674517 1.429043180261","250 250"
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedDisk:vector,recordingmode,vector,,
targetFog-0-20250504-18:17:18-72178,attr,MediumNet.fg3.resourceManager,allocatedDisk:vector,source,allocatedDisk,,
