run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[9].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:17:30-64240,vector,MediumNet.users[0].controller.apps.appModule[0].app,roundTripTime:vector,,,"83.232211460266 113.232211984828 143.232211268077 173.232210583384 203.232213092958 233.232210553441 263.232211441898 293.232213689829 323.232211639423 353.232212841304 383.232213079112 413.232211891748 443.232211125041 473.232210578055 503.232210874158 533.232212165591 563.232213532376 593.232212129409 623.23221173554 653.232211542371 683.232212191787 713.232213943775 743.232212703682 774.232212265944 803.232212138442 833.232211109669 863.232211299221 893.232213556431 923.232214358404 953.232210943048 983.232211768282 1013.232212066757 1043.232212105883 1073.232212971755 1103.232211330963 1134.232212880855 1163.232210855355 1193.232211969087 1224.232213345566 1253.232211924702 1283.232213019671 1313.23221156527 1343.232211095087 1373.232211870055 1403.23221059518 1433.232211894816 1464.232211172355 1493.232211723054 1523.232210762933 1553.23221211396 1583.232212387755 1613.232211620965 1643.232211775879 1673.232213067906 1703.232212879782 1733.232210503678 1763.232210593758 1793.232211288544 1823.232212500622 1853.232213204234 1883.232212841937 1913.23221273427 1943.232212757928 1974.232212052268 2003.23221268655 2033.23221092018 2063.232213047764 2093.232212172227 2123.232212301957 2153.232211224687 2183.232211955833 2213.232212679731 2243.232212076938 2273.232212260365 2303.232214249885 2333.232212149703 2363.232212442026 2393.232212393042 2423.232212328166 2453.232211763305 2483.232212978281 2513.232212643835 2543.232212942643 2573.23221170452 2603.23221206136 2633.232212081384 2663.232379740395 2693.232212904659 2724.23221281223 2753.232213179658 2783.232212034291 2813.232212396318 2843.232212219539 2873.232212488824 2903.232213258103 2933.232211423052 2963.232212431385 2993.232213790058 3023.232212579095 3053.232210590179 3083.232212852314 3113.232212051112 3143.232212617963 3173.232211467108 3203.232212184624 3233.232212327677 3263.232211382708 3293.232212356634 3323.232211663904 3353.232211335961 3383.232211840561 3413.232212121557 3443.23221138741 3473.232213337133 3503.232212435796 3533.232211500879 3563.232213391075 3593.232210728923","0.064345466516002 0.064345991078 0.064345274327025 0.064344589634004 0.064347099208021 0.064344559691023 0.064345448148003 0.064347696078983 0.064345645672972 0.064346847553963 0.064347085361987 0.064345897997953 0.064345131290963 0.06434458430499 0.064344880407987 0.064346171841066 0.064347538626066 0.06434613565898 0.064345741790021 0.064345548621077 0.064346198037015 0.064347950025081 0.064346709932011 1.064346272194 0.064346144692081 0.064345115919082 0.064345305471079 0.064347562681064 0.064348364654052 0.064344949298061 0.064345774532057 0.064346073007073 0.06434611213308 0.064346978005005 0.064345337213126 1.0643468871051 0.064344861604923 0.064345975337119 1.064347351816 0.064345930951959 0.064347025921052 0.064345571520107 0.06434510133704 0.064345876304969 0.064344601430093 0.064345901065963 1.064345178605 0.064345729304023 0.064344769182981 0.064346120210075 0.064346394005042 0.064345627215062 0.064345782129067 0.064347074156103 0.064346886031899 0.064344509928105 0.064344600008098 0.064345294794066 0.064346506871971 0.064347210483902 0.064346848186915 0.064346740520023 0.064346764178026 1.0643460585179 0.064346692799973 0.064344926430067 0.064347054013979 0.064346178476626 0.06434630820695 0.064345230936851 0.064345962082825 0.064346685981036 0.064346083188411 0.064346266615303 0.064348256135418 0.064346155953444 0.06434644827641 0.06434639929239 0.064346334416314 0.064345769555075 0.064346984531312 0.064346650085099 0.064346948893217 0.06434571077034 0.064346067610131 0.064346087634021 0.064513746645389 0.06434691090908 1.0643468184803 0.064347185907991 0.064346040541295 0.06434640256839 0.064346225788995 0.064346495074005 0.064347264353273 0.064345429302193 0.064346437635322 0.064347796308084 0.064346585344992 0.064344596429237 0.064346858564022 0.0643460573624 0.064346624213158 0.064345473358117 0.064346190874403 0.064346333927006 0.064345388958372 0.064346362884407 0.064345670154125 0.064345342211254 0.064345846811193 0.064346127807312 0.064345393660005 0.064347343383361 0.064346442046372 0.064345507129019 0.064347397325037 0.064344735173108"
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[0].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[0].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[0].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[0].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:17:30-64240,vector,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,,,"83.370448911158 113.370449262246 143.370447004644 173.370449084594 203.370448868893 233.370446783575 263.370446350033 293.370447989677 323.370448710113 354.370446892347 383.370447215432 413.37044682117 443.370446707196 473.370447380331 503.370448062761 533.370448827112 563.370447485285 593.370449212619 623.370449845714 653.370447750324 683.37044753297 714.370448977131 743.37044700799 773.370447134643 803.370446307392 833.370446612636 863.370447437735 893.370447454804 923.370447842306 953.370447837475 983.3704480595 1013.370447122884 1043.370447636955 1073.370447107451 1103.370448516318 1133.37044862285 1164.370449415217 1193.370448058493 1223.370447569916 1253.370446586805 1283.37044763061 1313.37044838217 1343.370448527712 1373.37044696928 1403.370448125298 1433.370448499169 1463.370449228636 1493.37044829714 1523.37044862267 1553.370447948969 1583.370448227298 1613.370450164941 1643.370448231547 1673.370447575899 1703.370446946382 1733.370448711761 1763.370448303559 1793.370450057235 1823.370448293504 1853.370446856722 1883.370447167318 1913.370448960811 1943.370446744858 1973.370448783801 2003.370447764788 2033.37044752349 2063.370448131524 2093.370448344663 2123.370446981571 2153.370447943204 2183.370448084603 2213.370447690978 2243.370447687776 2273.370448644374 2303.370448636332 2333.370447563113 2363.370448685727 2393.370450053153 2423.370446935852 2453.370447202909 2483.370449663476 2513.370447090141 2544.370449492357 2573.370446827103 2603.370447066073 2633.370448171711 2663.370447987504 2693.370447434938 2723.37044696237 2753.370448684076 2783.370446873554 2813.370448121892 2843.370448360726 2873.370448066088 2903.370449796196 2933.370447496088 2963.37044981058 2993.370446834702 3023.370448944567 3053.370448949925 3083.370448841045 3113.370448120296 3143.370448757002 3173.370449358723 3203.370446910659 3233.370827441299 3263.370449370574 3293.370448686096 3323.370447577296 3353.37044834203 3383.370448746277 3414.370448510378 3443.370447263747 3473.370447007981 3503.3704465943 3533.370447813037 3563.370446229129 3593.370446513294","0.064347057368991 0.064347408456996 0.064345150855019 0.064347230804998 0.064347015104005 0.064344929786017 0.064344496243962 0.064346135888002 0.064346856323994 1.064345038558 0.06434536164295 0.064344967380976 0.064344853406965 0.064345526541956 0.064346208971983 0.06434697332304 0.064345631496053 0.064347358829991 0.064347991925047 0.064345896534974 0.064345679180974 1.064347123342 0.064345154201078 0.064345280854013 0.064344453602985 0.064344758847028 0.064345583946078 0.06434560101502 0.064345988517061 0.064345983686053 0.06434620571099 0.064345269095043 0.064345783166118 0.064345253661941 0.064346662529033 0.064346769061103 1.0643475614281 0.064346204703952 0.064345716127036 0.064344733016014 0.064345776821028 0.064346528381066 0.064346673922955 0.064345115491051 0.064346271509066 0.064346645380056 0.064347374847102 0.064346443351042 0.064346768881023 0.064346095180099 0.064346373508897 0.064348311152116 0.064346377758056 0.06434572210992 0.06434509259293 0.064346857971941 0.064346449770028 0.064348203446116 0.064346439715109 0.064345002932896 0.064345313528975 0.064347107022058 0.064344891068913 0.064346930012107 0.064345910999009 0.06434566970097 0.06434627773524 0.064346490874414 0.064345127782417 0.064346089415267 0.064346230814408 0.064345837189194 0.064345833987318 0.064346790585205 0.064346782542998 0.064345709324243 0.06434683193811 0.064348199364304 0.064345082063028 0.064345349120231 0.064347809687206 0.064345236352437 1.0643476385681 0.064344973314292 0.064345212284024 0.064346317922173 0.064346133715389 0.064345581149155 0.064345108581165 0.064346830287377 0.064345019765369 0.064346268103236 0.064346506937 0.06434621229937 0.064347942407039 0.064345642299031 0.064347956791153 0.06434498091312 0.064347090778028 0.064347096136316 0.064346987256158 0.064346266507073 0.064346903213391 0.064347504934176 0.064345056870025 0.064725587510111 0.064347516785347 0.064346832307365 0.064345723507358 0.064346488241426 0.064346892488174 1.0643466565894 0.06434540995815 0.064345154192324 0.064344740511387 0.064345959248385 0.06434437534017 0.064344659505423"
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:17:30-64240,attr,MediumNet.users[4].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
