run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[2].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[2].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[2].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[2].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:00:43-59548,vector,BigNet.usersE[7].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.066154094496 83.676955068646 102.004304520097 112.432644073766 132.063109173863 143.689880029847 162.009757278825 172.43371998062 192.065219336971 203.674819446175 222.004310886626 232.435486867412 252.066663534443 263.690002983031 282.003487227032 292.434209997054 312.066156306621 323.681559330612 342.008555413083 352.429618304336 372.07104798049 383.685916521774 402.010968982972 412.438373257413 432.069679198418 443.676603483766 462.011255384904 472.440951041384 492.065781282018 503.678530231105 522.002382924414 532.429618848126 552.078381651744 563.678872727078 582.006744707309 592.429619052207 612.067466250094 623.674819563047 642.002952952862 652.43710316447 672.074206582191 683.682768035009 702.004610493277 712.436941491254 732.069345789335 743.682645755546 762.001793936185 772.445078145286 792.062274526982 803.686656010755 822.009102560454 832.431222761831 852.070508103842 863.676485061459 882.003827485058 892.434582139562 912.067197353196 923.680155941989 942.005700800221 952.440521381535 972.075328265445 983.679628868143 1002.000434534871 1012.432623160913 1032.062454034608 1043.68349520289 1061.999998825547 1072.435084324449 1092.073147938451 1103.677570429965 1121.999997848464 1132.442537790463 1152.067325006042 1163.674968768255 1182.00337534251 1192.435262986222 1212.067623409416 1223.679010078682 1242.008757481704 1252.432714955437 1272.066248057049 1283.683301642702 1302.00913228722 1312.435733080525 1332.062848684602 1343.683068465373 1362.000844747209 1372.449793518047 1392.064179546833 1403.68439629742 1422.002816280029 1432.446188279986 1452.063101798277 1463.675385364119 1482.001132834212 1492.437312471977 1512.070075772295 1523.691118852791 1542.005519795895 1552.429618671429 1572.07246436701 1583.682929261374 1602.005261740537 1612.438338373875 1632.061124113588 1643.683612653903 1662.001934662258 1672.438466543156 1692.061123831808 1703.684006061203 1722.009608336569 1732.434023898615 1752.073013727798 1763.697587620551 1782.011220980076 1792.448186401831 1812.078790771677 1823.680733896022 1842.010828531595 1852.434563446135 1872.064575998273 1883.680586260155 1902.011572108944 1912.441410340691 1932.06740027104 1943.678378805769 1962.003819052195 1972.435416823868 1992.065690327107 2003.684062523809 2022.004242953195 2032.441007482023 2052.068099483858 2063.679796785005 2082.006260789284 2092.42999548708 2112.065666174515 2123.6767767218 2142.007551659478 2152.435852418024 2172.073735246357 2183.678261942677 2202.012396399499 2212.436167367194 2232.066262784216 2243.677896255999 2262.001665479635 2272.441509220012 2292.06915548418 2303.680005554098 2322.009024096921 2332.44145280565 2352.072331359549 2363.675464904831 2382.009634812627 2392.434227490403 2412.064880840574 2423.674954098795 2442.004390825001 2452.429619099547 2472.066655058941 2483.677172566526 2502.013873819257 2512.434740667051 2532.067818977816 2543.682136289126 2562.009789741972 2572.432804598368 2592.076162644007 2603.677958464711 2622.009444152106 2633.435523423328 2652.06112473238 2663.674818556078 2682.010700038668 2692.445964601812 2712.070960601129 2723.679177526522 2741.999997646996 2752.438186642555 2772.064922355272 2783.679330510963 2802.008274103648 2812.440218904178 2832.061126095888 2843.678870759424 2862.00559389855 2872.443745758836 2892.076432009701 2903.683081761566 2922.013142581848 2932.429858727773 2952.067422016572 2963.684710107247 2982.012640103577 2992.452937884984 3012.064893596203 3023.67626512095 3042.00099753821 3052.433830948077 3072.07252277524 3083.686234898769 3102.00879201194 3112.429619280469 3132.067436520012 3143.678876574273 3162.009934661284 3172.441856476124 3192.067678368729 3203.691721454075 3222.01278837173 3232.438758160618 3252.063623550263 3263.675929362435 3282.004589625632 3292.446254749767 3312.072055090159 3323.68134939524 3342.004872920884 3352.434118424055 3372.062494440522 3383.679207126658 3402.01115928998 3412.436884333552 3432.066231287047 3443.675692808417 3462.007555209201 3472.440491806054 3493.073172801805 3503.690189917966 3522.006976759259 3532.441166965412 3552.062016430748 3563.678329977011 3582.00541340609 3592.431408500241","0.209055481466 0.20616220596399 0.208333062854 0.207052116684 0.20601056083299 0.21908716716499 0.21378582158201 0.20812802353799 0.20812072394099 0.204026583493 0.20833942938302 0.20989491032998 0.209564921413 0.21921012034898 0.20751576978898 0.20861803997201 0.20905769359098 0.21076646793 0.21258395583999 0.204026347254 0.21394936745997 0.215123659092 0.21499752572896 0.21278130033102 0.21258058538797 0.20581062108397 0.21528392766101 0.21535908430201 0.20868266898799 0.20773736842301 0.20641146717094 0.20402689104401 0.22128303871398 0.20807986439604 0.21077325006593 0.20402709512507 0.210367637064 0.20402670036503 0.20698149561895 0.21151120738796 0.21710796916102 0.21197517232702 0.20863903603401 0.21134953417197 0.21224717630503 0.21185289286404 0.20582247894197 0.21948618820397 0.20517591395208 0.21586314807303 0.21313110321103 0.20563080474903 0.21340949081207 0.205692198777 0.20785602781496 0.20899018247997 0.21009874016602 0.20936307930708 0.20972934297799 0.21492942445298 0.21822965241506 0.20883600546108 0.20446307762802 0.20703120383098 0.20535542157791 0.21270234020812 0.20402736830397 0.20949236736692 0.21604932542095 0.2067775672831 0.20402639122108 0.21694583338081 0.21022639301191 0.20417590557304 0.20740388526701 0.20967102913983 0.21052479638593 0.20821721600009 0.21278602446091 0.20712299835486 0.20914944401898 0.21250878002002 0.21316082997691 0.21014112344301 0.20575007157186 0.21227560269108 0.20487328996592 0.22420156096518 0.2070809338029 0.21360343473793 0.20684482278602 0.22059632290416 0.2060031852468 0.20459250143699 0.20516137696904 0.21172051489521 0.21297715926494 0.22032599010913 0.20954833865198 0.20402671434704 0.21536575398 0.21213639869211 0.20929028329397 0.21274641679315 0.20402550055792 0.21281979122091 0.205963205015 0.21287458607412 0.20402521877782 0.21321319852109 0.21363687932603 0.20843194153304 0.21591511476799 0.22679475786913 0.21524952283289 0.22259444474912 0.22169215864687 0.2099410333401 0.21485707435204 0.20897148905306 0.20747738524278 0.20979339747305 0.21560065170092 0.21581838360908 0.21030165801017 0.207585943087 0.207847594952 0.20982486678599 0.2085917140771 0.21326966112701 0.20827149595198 0.21541552494114 0.21100087082823 0.20900392232261 0.21028933204116 0.20440352999776 0.20856756148532 0.20598385911762 0.21158020223493 0.21026046094175 0.2166366333272 0.20746907999501 0.2164249422558 0.21057541011169 0.20916417118633 0.20710339331663 0.20569402239198 0.21591726292991 0.21205687115025 0.20921269141581 0.21305263967815 0.2158608485679 0.21523274651918 0.20467204214856 0.21366335538414 0.20863553332083 0.20778222754416 0.20416123611267 0.20841936775787 0.20402714246484 0.20955644591095 0.2063797038436 0.21790236201377 0.20914870996876 0.21072036478608 0.21134342644382 0.21381828472886 0.20721264128588 0.21906403097728 0.20716560202891 0.21347269486296 1.209931466246 0.20402611935015 0.20402569339603 0.21472858142488 0.22037264472965 0.21386198809932 0.20838466384021 0.20402618975277 0.21259468547305 0.207823742242 0.20853764828144 0.21230264640508 0.21462694709589 0.20402748285824 0.208077896742 0.20962244130715 0.21815380175394 0.21933339667112 0.21228889888425 0.2171711246051 0.20426677069099 0.21032340354213 0.21391724456544 0.2166686463338 0.22734592790175 0.20779498317324 0.2054722582684 0.20502608096695 0.20823899099469 0.21542416221018 0.2154420360871 0.21282055469692 0.20402732338698 0.2103379069822 0.20808371159137 0.21396320404074 0.21626451904194 0.2105797556992 0.2209285913932 0.21681691448703 0.21316620353582 0.2065249372331 0.20513649975328 0.20861816838897 0.22066279268483 0.21495647712891 0.21055653255826 0.20890146364081 0.20852646697267 0.20539582749188 0.20841426397601 0.21518783273677 0.21129237646983 0.20913267401693 0.20489994573518 0.21158375195773 0.21489984897198 1.2160741887751 0.21939705528439 0.21100530201602 0.21557500832978 0.20491781771807 0.20753711432917 0.20944194884669 0.20581654315902"
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[7].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[7].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[7].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersE[7].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:00:43-59548,vector,BigNet.usersC[3].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.107567140419 82.147167383615 92.527559409873 102.872444923071 132.104884987966 142.145594718495 152.531096034888 162.881830235284 192.116847729249 202.157781462404 212.527546614604 222.872867891211 252.103958036961 262.14545359233 272.535377136231 282.879943902105 312.105829934595 322.153334358748 332.529157781562 342.875248804112 372.106316151717 382.153452386254 392.534181262623 402.876117123467 432.111709741549 442.153890798158 452.525781682936 462.883301994228 492.109657301928 502.157022809293 512.539810183226 522.87062753385 552.113198730964 562.147649797458 572.531599625951 582.873833743777 612.105167754017 622.159356192896 632.525592746028 642.87768591621 672.11471722816 682.151419432077 692.532390909978 702.868699856439 732.113572689274 742.143853436297 752.5278737057 762.873187947555 792.106752925715 802.15236470279 812.529681568836 822.872827616744 852.108728079027 862.145328525135 872.532807086517 882.896976429057 912.113503425479 922.150756352922 932.533375533435 942.872776715538 972.109388363812 982.15235531404 992.525631529792 1002.868757910498 1032.115586769223 1042.156622541166 1052.5265390856 1062.870592451429 1092.109026525272 1102.152767224265 1112.526738141642 1122.875468881704 1152.117399252022 1162.15368477888 1172.530470525787 1182.880708468594 1212.111001676055 1222.144708843715 1232.531273741805 1242.870518363715 1272.108740964897 1282.146834560472 1292.534737214395 1302.87515677855 1332.103958783752 1342.14520420603 1352.53289987478 1362.870234282181 1392.113712185005 1402.149274676375 1412.533605787454 1422.87325174676 1452.108327354386 1462.148056529517 1472.533124156087 1482.882552435909 1512.107170645931 1522.16056566473 1533.527221740891 1542.878088896093 1572.110219614118 1582.16012122193 1592.52920873318 1602.875291888446 1632.105080802379 1642.143883056106 1652.532383351067 1662.881805785833 1692.116548442504 1702.143853151958 1712.536911068485 1722.88118091391 1752.108115898517 1763.14792026991 1772.530250776517 1782.882917802315 1812.117827575849 1822.150184983707 1833.527919526189 1842.86870141721 1872.106741590195 1882.150517873081 1892.525076803242 1902.874690597657 1932.105781087996 1942.148702734533 1952.525075910415 1962.872732255622 1992.104823454755 2002.152482953083 2012.534295764734 2022.872372162126 2052.111661600398 2062.156210541739 2072.535150372595 2082.872351493582 2112.105429227174 2122.150087315066 2132.525285119667 2142.870112130207 2172.105973072708 2182.149367654954 2192.531402124849 2202.868702638919 2232.105840072025 2242.151537756981 2252.537372753314 2262.88183157807 2292.115744133791 2302.146645379374 2312.525076189743 2322.876396131118 2352.116017554527 2362.145501524279 2372.53381903151 2382.869203683701 2412.119047040562 2422.155780084305 2432.526561773628 2442.882783169065 2472.111792384565 2482.150272159065 2492.550371881219 2502.872297698601 2532.104069786263 2542.143855881118 2552.53613524535 2562.875502264872 2592.103958856689 2602.152910323488 2612.52507720392 2623.870723769646 2652.103991001449 2662.146813552913 2672.535729907061 2682.88477379734 2712.115663439071 2722.161684216345 2733.530648776038 2742.88805987577 2772.110486134964 2782.153028383778 2792.538397514722 2802.873079708418 2832.110069499925 2842.145629676143 2852.52507617274 2862.872608752206 2892.114959038041 2902.145206188766 2912.545022268932 2922.87833415413 2952.106800718445 2962.146409181983 2972.528657217376 2982.879711214857 3012.107021105004 3022.155139978424 3032.529940283991 3042.873661402522 3072.112959175345 3082.149833396072 3092.525926515711 3102.871460436102 3132.113088690509 3142.143854698388 3152.525365195525 3162.874570323311 3192.103958298825 3202.153986415033 3212.530986556579 3222.87472594175 3252.111590456549 3262.144657618804 3272.530540497972 3282.871580988919 3312.114980540623 3322.144571309473 3333.54037509632 3342.882888599253 3372.119489506989 3382.153198157133 3392.53835380343 3402.870975369832 3432.10801896852 3442.146371061642 3452.525074530409 3462.875323093587 3492.103955244591 3502.146672284924 3512.528028332836 3522.868699176562 3552.108172216022 3562.158278309027 3572.526287501506 3582.875683557838","0.507640054173 0.507343237697 0.50651319108299 0.50777433701801 0.50495790171999 0.50577057257701 0.51004981609802 0.51715964923099 0.516920643003 0.51795731648599 0.50650039581402 0.50819730515801 0.50403095071499 0.505629446412 0.51433091744099 0.515273316052 0.50590284834902 0.51351021283 0.508111562772 0.51057821805904 0.50638906547101 0.513628240336 0.51313504383302 0.51144653741403 0.51178265530297 0.51406665223999 0.50473546414599 0.518631408175 0.509730215682 0.51719866337498 0.51876396443606 0.50595694779702 0.51327164471797 0.50782565154009 0.51055340716107 0.50916315772406 0.50524066777098 0.51953204697804 0.50454652723806 0.51301533015703 0.51479014191398 0.51159528615904 0.51134469118801 0.50402927038601 0.51364560302795 0.50402929037909 0.50682748691008 0.50851736150207 0.506825839469 0.51254055687207 0.50863535004601 0.508157030691 0.50880099278095 0.50550437921709 0.51176086772705 0.532305843004 0.51357633923294 0.51093220700409 0.51232931464506 0.50810612948499 0.50946127756595 0.512531168122 0.50458531100207 0.50408732444498 0.515659682977 0.51679839524786 0.50549286681007 0.50592186537597 0.50909943902593 0.51294307834701 0.50569192285207 0.51079829565083 0.51747216577587 0.51386063296195 0.50942430699706 0.51603788254079 0.51107458980891 0.50488469779702 0.51022752301515 0.50584777766198 0.50881387865093 0.50701041455386 0.51369099560497 0.51048619249696 0.50403169750598 0.50538006011197 0.51185365599008 0.50556369612787 0.51378509875894 0.50945053045689 0.51255956866407 0.50858116070685 0.50840026813989 0.50823238359885 0.51207793729714 0.51788184985594 0.50724355968487 0.52074151881197 1.5061755221011 0.51341831003992 0.51029252787202 0.52029707601196 0.50816251439005 0.51062130239279 0.50515371613301 0.50405891018795 0.51133713227705 0.51713519977989 0.51662135625793 0.5040290060399 0.51586484969494 0.51651032785708 0.50818881227087 1.5080961239919 0.50920455772712 0.51824721626213 0.51790048960288 0.51036083778899 1.506873307399 0.50403083115702 0.50681450394904 0.51069372716302 0.50403058445204 0.51002001160418 0.50585400174987 0.50887858861483 0.50402969162496 0.50806166956909 0.50489636850898 0.51265880716483 0.51324954594406 0.50770157607303 0.51173451415207 0.51638639582097 0.51410415380496 0.50768090752899 0.505502140928 0.51026316914795 0.50423890087677 0.50544154415411 0.50604598646214 0.50954350903612 0.51035590605898 0.50403205286602 0.5059129857791 0.51171361106299 0.51632653452361 0.51716099201712 0.51581704754517 0.50682123345632 0.50402997095262 0.51172554506502 0.51609046828116 0.50567737836127 0.51277281271996 0.50453309764816 0.51911995431601 0.51595593838692 0.50551555483798 0.51811258301223 0.51186529831921 0.5104480131472 0.52932566242862 0.50762711254811 0.50414270001738 0.50403173519999 0.51508902655996 0.51083167881916 0.50403177044336 0.51308617757013 0.5040309851297 1.5060531835929 0.50406391520301 0.50698940699522 0.51468368827091 0.52010321128728 0.51573635282512 0.52186007042701 1.5096025572479 0.52338928971722 0.51055904871828 0.51320423786001 0.5173512959318 0.50840912236526 0.5101424136792 0.50580553022519 0.50402995394961 0.50793816615305 0.51503195179521 0.50538204284794 0.52397605014175 0.51366356807694 0.50687363219913 0.50658503606519 0.50761099858573 0.51504062880394 0.50709401875838 0.51531583250608 0.50889406520082 0.50899081646912 0.51303208909894 0.51000925015433 0.50488029692087 0.50678985004924 0.51316160426313 0.50403055246989 0.50431897673479 0.50989973725791 0.50403121257932 0.51416226911533 0.50994033778898 0.5100553556972 0.51166337030327 0.50483347288628 0.50949427918158 0.5069104028662 0.51505345437727 0.50474716355529 1.5193288775304 0.51821801320011 0.51956242074311 0.51337401121509 0.51730758464009 0.50630478377889 0.50809188227413 0.5065469157239 0.50402831161909 0.51065250753391 0.50402815834514 0.50684813900625 0.50698211404642 0.50402859050928 0.50824512977624 0.51845416310925 0.50524128271627 0.51101297178502"
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersC[3].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersC[3].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersC[3].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersC[3].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
targetFog-0-20250510-21:00:43-59548,vector,BigNet.usersB[2].controller.apps.appModule[0].app,roundTripTime:vector,,,"72.202352354507 82.88212031218 93.140307466425 105.122092629159 132.201866062112 142.874586997182 153.144645567038 163.352360241969 192.199877393092 202.874967382502 213.137644668887 223.355101346748 252.196881636191 262.87453292336 273.140218111551 284.352359292712 312.201125649386 322.872432724176 333.140885592717 343.361341723019 372.199341934826 382.874325459338 393.148002444125 403.352357950202 432.209047943028 442.875756009543 453.138502282909 463.359379390073 492.200250195036 502.872484349516 513.144121407698 523.368208938519 552.206510834019 562.880170455783 573.146152314633 583.353967740193 612.206927563191 622.874523451852 633.135246323106 643.360143282733 673.198775365684 682.875146087535 693.146125567612 703.357098941796 732.200031632914 743.884663609656 753.142248433607 763.356351736132 792.199755574326 802.881826273245 813.140995474676 823.362277757836 852.205601816133 862.877859652484 873.149139344935 883.35380550423 912.198045251252 922.876154116883 933.138362990104 943.356233683392 972.199275144945 982.872272468109 993.146144923596 1003.358293388612 1032.200457226813 1042.878399584938 1053.140796630116 1063.363296364341 1092.208985738112 1102.878411585856 1113.145879120521 1123.363779994554 1152.197953488605 1162.883281658677 1173.135300805081 1183.359222220688 1212.203262307173 1222.879054446284 1233.140779873186 1243.358964754648 1272.202466482716 1282.876854184029 1293.144390116554 1303.355581013324 1332.207783299044 1342.880128056914 1353.145628147271 1363.354632156746 1392.205123970477 1402.873037122973 1413.139756281817 1423.363765581141 1452.20613002896 1462.881699850337 1473.138131227257 1483.355521243476 1512.206993720822 1522.874347741342 1533.137077838888 1543.353862293358 1572.199107600373 1582.875410191547 1593.142059663435 1603.362606800651 1632.209822190038 1642.877023034366 1653.146198825043 1663.360461219033 1692.205064925524 1702.87372264787 1713.140167443811 1723.366492325275 1752.198978611134 1762.8786152104 1773.146362209855 1783.355802263992 1812.1981147085 1822.877491952336 1833.135243746361 1843.361816783002 1872.195043726715 1882.880493032579 1893.135997702076 1903.357510780746 1932.200444483499 1942.87442048761 1953.147178843993 1963.368453095278 1992.195026711175 2002.876193050867 2013.144251183064 2023.361969273511 2052.200215100411 2062.870022219169 2073.135348392652 2083.352358486656 2112.2018736287 2122.875304121165 2133.140100464633 2143.372870755285 2172.203913408911 2182.880503908573 2193.140789388183 2203.362956374819 2232.199992055408 2242.877635469632 2253.145272022276 2264.361582709082 2292.201940580498 2302.875434174665 2313.140019169045 2323.367362678688 2352.203213537592 2362.876443140774 2373.146937798373 2383.352901521604 2412.19663044763 2422.870197823097 2433.140635214416 2443.362564027124 2472.196862814506 2482.8739818631 2494.137127486124 2503.358683675558 2532.204641270112 2542.871934490498 2553.138916803485 2563.362551202581 2592.201002085134 2602.876983225142 2613.138865942729 2624.354268292569 2652.195537424393 2662.874047212984 2673.140676810027 2683.36712898944 2712.205393637002 2722.874447319599 2733.136587824093 2743.363402256694 2772.202049279765 2782.876547117961 2793.139722148272 2803.358632938397 2832.199941938384 2842.873049950016 2853.141013352852 2863.359419501546 2892.197434223151 2902.874382059053 2913.14502655093 2923.352361256491 2952.207630630164 2962.876443044393 2973.148622847248 2983.358061681187 3012.206955624479 3022.872172011243 3033.142786875847 3043.356123028351 3072.19871680432 3082.877081771567 3093.148252255575 3103.352357976544 3132.196508096575 3142.8746741873 3153.136883393375 3163.363659482076 3192.194542132831 3203.873435494384 3213.14595431896 3223.36279756651 3252.196488825872 3262.874245583308 3273.142437850822 3283.365265057305 3312.201356052606 3322.870291568126 3333.144130106074 3343.363834871248 3372.200623769625 3382.870020939047 3393.137798530452 3403.358667352987 3433.202729173793 3442.872497641782 3453.143730842795 3463.359875292716 3492.199482833027 3502.880915343155 3513.139363769534 3524.354117382839 3552.194600208925 3562.873581044134 3573.140665921904 3583.359211073853","0.51184016314001 0.51612963714699 0.50909362413701 2.273763212355 0.51135387074501 0.508596322149 0.51343172475001 0.50403082516499 0.50936520172502 0.508976707469 0.506430826599 0.50677192994399 0.506369444824 0.50854224832699 0.50900426926302 1.504029875908 0.51061345801895 0.506442049143 0.50967175042899 0.51301230621499 0.50882974345899 0.50833478430496 0.51678860183699 0.50402853339801 0.51853575166103 0.50976533451001 0.50728844062098 0.511049973269 0.50973800366904 0.50649367448301 0.51290756541005 0.51987952171498 0.51599864265199 0.51417978074994 0.51493847234508 0.50563832338901 0.516415371824 0.50853277681904 0.50403248081807 0.51181386592907 1.508263174317 0.50915541250197 0.51491172532405 0.50876952499209 0.50951944154701 1.5186729346229 0.511034591319 0.50802231932801 0.50924338295897 0.51583559821199 0.50978163238801 0.51394834103201 0.51508962476601 0.51186897745094 0.51792550264702 0.50547608742602 0.50753305988496 0.51016344184995 0.50714914781599 0.50790426658807 0.50876295357796 0.50628179307603 0.51493108130808 0.50996397180802 0.50994503544598 0.51240890990516 0.50958278782809 0.514966947537 0.5184735467451 0.51242091082304 0.514665278233 0.51545057775002 0.50744129723807 0.51729098364399 0.50408696279305 0.51089280388396 0.51275011580606 0.51306377125115 0.50956603089799 0.51063533784395 0.51195429134896 0.51086350899618 0.51317627426602 0.50725159651984 0.51727110767706 0.51413738188103 0.51441430498312 0.50630273994193 0.51461177911006 0.50704644794018 0.50854243952904 0.51543616433696 0.51561783759303 0.51570917530398 0.50691738496903 0.50719182667194 0.51648152945495 0.50835706630915 0.50586399660006 0.50553287655384 0.50859540900615 0.50941951651407 0.51084582114709 0.514277383847 0.51930999867113 0.51103235933306 0.5149849827551 0.51213180222885 0.51455273415695 0.50773197283706 0.50895360152299 0.51816290847091 0.50846641976705 0.51262453536697 0.51514836756701 0.50747284718796 0.50760251713314 0.51150127730307 0.50402990407292 0.51348736619798 0.50453153534795 0.51450235754601 0.50478385978795 0.50918136394193 0.50993229213213 0.50842981257711 0.51596500170513 0.52012367847396 0.50451451980803 0.51020237583407 0.51303734077601 0.51363985670696 0.50970290904388 0.50403154413561 0.50413455036369 0.50402906985209 0.51136143733311 0.50931344613173 0.50888662234502 0.52454133848096 0.51340121754401 0.51451323353967 0.50957554589468 0.51462695801501 0.50947986404117 0.51164479459885 0.51405817998784 1.513253292278 0.5114283891312 0.50944349963174 0.50880532675683 0.51903326188403 0.51270134622519 0.51045246574085 0.51572395608491 0.50457210479999 0.50611825626311 0.50420714806387 0.50942137212769 0.51423461031982 0.50635062313904 0.50799118806663 1.5059136438358 0.51035425875398 0.5141290787451 0.50594381546489 0.50770296119663 0.51422178577695 0.51048989376704 0.51099255010877 0.50765210044074 1.505938875765 0.50502523302612 0.50805653795078 0.50946296773873 0.518799572636 0.51488144563518 0.50845664456574 0.50537398180495 0.51507283988985 0.5115370883982 0.51055644292774 0.50850830598392 0.51030352159296 0.50942974701684 0.50705927498302 0.50979951056388 0.51109008474168 0.50692203178414 0.50839138401989 0.51381270864158 0.50403183968683 0.51711843879684 0.51045236935988 0.51740900495997 0.50973226438282 0.51644343311182 0.50618133620992 0.51157303355876 0.50779361154673 0.50820461295325 0.51109109653362 0.51703841328663 0.50402855973971 0.50599590520824 0.508683512267 0.50566955108661 0.51533006527188 0.50402994146407 1.5074448193509 0.5147404766717 0.51446814970586 0.5059766345048 0.50825490827492 0.5112240085341 0.51693564050083 0.51084386123921 0.50430089309293 0.51291626378634 0.51550545444388 0.51011157825815 0.50403026401364 0.50658468816437 0.51033793618308 1.5122169824258 0.50650696674893 0.51251700050716 0.51154587591191 0.5089706416602 0.51492466812169 0.508149927246 1.5057879660349 0.50408801755793 0.50759036910085 0.50945207961604 0.51088165704869"
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersB[2].controller.apps.appModule[0].app,roundTripTime:vector,interpolationmode,none,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersB[2].controller.apps.appModule[0].app,roundTripTime:vector,recordingmode,vector,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersB[2].controller.apps.appModule[0].app,roundTripTime:vector,title,round trip time,,
targetFog-0-20250510-21:00:43-59548,attr,BigNet.usersB[2].controller.apps.appModule[0].app,roundTripTime:vector,unit,s,,
