run,type,module,name,attrname,attrvalue,vectime,vecvalue
targetDc-0-20250510-20:45:55-55496,vector,BigNet.dc.resourceManager,allocatedCores:vector,,,"0.972261965548 0.972550277918 0.97290221307 0.978514113435 0.982366805591 0.982367050231 0.982367281911 0.982367281911 0.982367281911 0.98779210279 1.229341352341 1.229341595381 1.229341823861 1.229341823861 1.231884410196 1.234862301418 1.234862526698 1.23722695421 1.23722720125 1.23722743613 1.23722743613 1.23722743613 1.23722743613 1.239532788221 1.239533032861 1.239533264541 1.239533264541 1.239533264541 1.240178980884 1.240179238964 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.242931546259 1.242931781139 1.242931781139 1.243644340929 1.243644587969 1.243644822849 1.243644822849 1.243644822849 1.243644822849 1.243869792564 1.243870068084 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.244032808381 1.245915507321 1.245915765401 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.246289830041 1.246290074681 1.246290306361 1.246290306361 1.246290306361 1.2479726963 1.24797293118 1.24797293118 1.249766091436 1.249766316716 1.250244230217 1.250244477257 1.250244712137 1.250244712137 1.250244712137 1.250244712137 1.250948810177 1.251247059693 1.251584175098 1.251584409978 1.251584409978 1.254577363353 1.254577610393 1.254577845273 1.254577845273 1.254577845273 1.254577845273 1.259398815415 1.259399050295 1.259399050295 1.262345066442 1.262345309482 1.262345537962 1.262345537962 4.222663685661 4.226914776732 4.236976129702 4.236976354982","4 4 4 4 4 4 4 4 4 4 2 2 2 2 2 2 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedCores:vector,recordingmode,vector,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedCores:vector,source,allocatedCores,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedCores:vector,title,CPUs reservadas,,
targetDc-0-20250510-20:45:55-55496,vector,BigNet.dc.resourceManager,allocatedRam:vector,,,"0.972261965548 0.972550277918 0.97290221307 0.978514113435 0.982366805591 0.982367050231 0.982367281911 0.982367281911 0.982367281911 0.98779210279 1.229341352341 1.229341595381 1.229341823861 1.229341823861 1.231884410196 1.234862301418 1.234862526698 1.23722695421 1.23722720125 1.23722743613 1.23722743613 1.23722743613 1.23722743613 1.239532788221 1.239533032861 1.239533264541 1.239533264541 1.239533264541 1.240178980884 1.240179238964 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.242931546259 1.242931781139 1.242931781139 1.243644340929 1.243644587969 1.243644822849 1.243644822849 1.243644822849 1.243644822849 1.243869792564 1.243870068084 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.244032808381 1.245915507321 1.245915765401 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.246289830041 1.246290074681 1.246290306361 1.246290306361 1.246290306361 1.2479726963 1.24797293118 1.24797293118 1.249766091436 1.249766316716 1.250244230217 1.250244477257 1.250244712137 1.250244712137 1.250244712137 1.250244712137 1.250948810177 1.251247059693 1.251584175098 1.251584409978 1.251584409978 1.254577363353 1.254577610393 1.254577845273 1.254577845273 1.254577845273 1.254577845273 1.259398815415 1.259399050295 1.259399050295 1.262345066442 1.262345309482 1.262345537962 1.262345537962 4.222663685661 4.226914776732 4.236976129702 4.236976354982","8 8 8 8 8 8 8 8 8 8 4 4 4 4 4 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2"
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedRam:vector,recordingmode,vector,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedRam:vector,source,allocatedRam,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedRam:vector,title,Memoria RAM reservada,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedRam:vector,unit,GB,,
targetDc-0-20250510-20:45:55-55496,vector,BigNet.dc.resourceManager,allocatedDisk:vector,,,"0.972261965548 0.972550277918 0.97290221307 0.978514113435 0.982366805591 0.982367050231 0.982367281911 0.982367281911 0.982367281911 0.98779210279 1.229341352341 1.229341595381 1.229341823861 1.229341823861 1.231884410196 1.234862301418 1.234862526698 1.23722695421 1.23722720125 1.23722743613 1.23722743613 1.23722743613 1.23722743613 1.239532788221 1.239533032861 1.239533264541 1.239533264541 1.239533264541 1.240178980884 1.240179238964 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.240179477044 1.242931546259 1.242931781139 1.242931781139 1.243644340929 1.243644587969 1.243644822849 1.243644822849 1.243644822849 1.243644822849 1.243869792564 1.243870068084 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.243870315764 1.244032808381 1.245915507321 1.245915765401 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.245916003481 1.246289830041 1.246290074681 1.246290306361 1.246290306361 1.246290306361 1.2479726963 1.24797293118 1.24797293118 1.249766091436 1.249766316716 1.250244230217 1.250244477257 1.250244712137 1.250244712137 1.250244712137 1.250244712137 1.250948810177 1.251247059693 1.251584175098 1.251584409978 1.251584409978 1.254577363353 1.254577610393 1.254577845273 1.254577845273 1.254577845273 1.254577845273 1.259398815415 1.259399050295 1.259399050295 1.262345066442 1.262345309482 1.262345537962 1.262345537962 4.222663685661 4.226914776732 4.236976129702 4.236976354982","1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 500 500 500 500 500 500 250 250 500 500 500 250 250 250 250 250 250 250 250 250 250 500 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250"
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedDisk:vector,recordingmode,vector,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedDisk:vector,source,allocatedDisk,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedDisk:vector,title,Almacenamiento reservado,,
targetDc-0-20250510-20:45:55-55496,attr,BigNet.dc.resourceManager,allocatedDisk:vector,unit,GB,,
