run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE1.resourceManager,allocatedDisk:vector,,,,"70.593190362979 70.755376706112 71.464820006572 73.003210314142 73.107796691585","500 1000 1500 2000 2500"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE1.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD1.resourceManager,allocatedVms:vector,,,,"70.595158847017 70.924700614751 71.681902642248 72.094712313574 72.61741699394","1 2 3 4 5"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD1.resourceManager,allocatedCores:vector,,,,"70.595158847017 70.924700614751 71.681902642248 72.094712313574 72.61741699394","2 4 6 8 10"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD1.resourceManager,allocatedRam:vector,,,,"70.595158847017 70.924700614751 71.681902642248 72.094712313574 72.61741699394","4 8 12 16 20"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD1.resourceManager,allocatedDisk:vector,,,,"70.595158847017 70.924700614751 71.681902642248 72.094712313574 72.61741699394","500 1000 1500 2000 2500"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD1.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgB1.resourceManager,allocatedVms:vector,,,,"70.686408306322 70.784616533275 71.224683415579 71.393758947461 72.374399918782","1 2 3 4 5"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgB1.resourceManager,allocatedCores:vector,,,,"70.686408306322 70.784616533275 71.224683415579 71.393758947461 72.374399918782","2 4 6 8 10"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgB1.resourceManager,allocatedRam:vector,,,,"70.686408306322 70.784616533275 71.224683415579 71.393758947461 72.374399918782","4 8 12 16 20"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgB1.resourceManager,allocatedDisk:vector,,,,"70.686408306322 70.784616533275 71.224683415579 71.393758947461 72.374399918782","500 1000 1500 2000 2500"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgB1.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgA1.resourceManager,allocatedVms:vector,,,,"70.76385067159 70.9031577094 72.418254218891 72.855210038385 74.013421458545","1 2 3 4 5"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgA1.resourceManager,allocatedCores:vector,,,,"70.76385067159 70.9031577094 72.418254218891 72.855210038385 74.013421458545","2 4 6 8 10"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgA1.resourceManager,allocatedRam:vector,,,,"70.76385067159 70.9031577094 72.418254218891 72.855210038385 74.013421458545","4 8 12 16 20"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgA1.resourceManager,allocatedDisk:vector,,,,"70.76385067159 70.9031577094 72.418254218891 72.855210038385 74.013421458545","500 1000 1500 2000 2500"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgA1.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD2.resourceManager,allocatedVms:vector,,,,"71.259759803727 82.341363582318 82.548252077242 83.071802374631 83.649364637919 84.141747254735 84.93242220666","1 2 3 4 5 6 7"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD2.resourceManager,allocatedCores:vector,,,,"71.259759803727 82.341363582318 82.548252077242 83.071802374631 83.649364637919 84.141747254735 84.93242220666","2 3 4 5 6 7 8"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedCores:vector,source,sum(allocatedCores),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedCores:vector,title,"CPUs reservadas, vector",,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD2.resourceManager,allocatedRam:vector,,,,"71.259759803727 82.341363582318 82.548252077242 83.071802374631 83.649364637919 84.141747254735 84.93242220666","4 6 8 10 12 14 16"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedRam:vector,source,sum(allocatedRam),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedRam:vector,title,"Memoria RAM reservada, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedRam:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgD2.resourceManager,allocatedDisk:vector,,,,"71.259759803727 82.341363582318 82.548252077242 83.071802374631 83.649364637919 84.141747254735 84.93242220666","500 750 1000 1250 1500 1750 2000"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedDisk:vector,source,sum(allocatedDisk),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedDisk:vector,title,"Almacenamiento reservado, vector",,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgD2.resourceManager,allocatedDisk:vector,unit,GB,,,
targetFog-0-20240612-20:57:09-6213,vector,BigNet.fgE2.resourceManager,allocatedVms:vector,,,,"71.657940568966 80.769897865548 82.705641389312 82.950171091352 83.292368150951 84.472964074314 84.90340460115","1 2 3 4 5 6 7"
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedVms:vector,source,sum(allocatedVms),,,
targetFog-0-20240612-20:57:09-6213,attr,BigNet.fgE2.resourceManager,allocatedVms:vector,title,"VMs reservadas, vector",,,
